Date,Store,Region,Category,Product,Revenue,Quantity,Cost
2023-11-20,Store B,West,Office Supplies,Pen,50.0,2,34.52
2023-01-30,Store D,Central,Electronics,Keyboard,266.67,2,182.87
2022-08-01,Store B,West,Office Supplies,Stapler,40.0,1,27.92
2023-11-27,Store B,West,Furniture,Desk,3000.0,3,1935.96
2022-01-31,Store B,West,Furniture,Chair,2500.0,4,1609.16
2023-07-31,Store C,South,Office Supplies,Paper,80.0,4,
2022-01-10,Store B,West,Office Supplies,Pen,25.0,1,17.26
2023-03-20,Store C,South,Office Supplies,Folder,56.25,3,37.38
2023-07-17,Store C,South,Electronics,Keyboard,200.0,1,132.2
2022-01-03,Store D,Central,Furniture,Desk,3000.0,5,1874.61
2023-12-18,Store C,South,Furniture,Desk,3000.0,4,2021.45
2023-12-18,Store B,West,Office Supplies,Paper,75.0,3,48.55
2022-03-14,Store C,South,Office Supplies,Paper,75.0,3,51.98
2023-12-04,Store D,Central,Office Supplies,Paper,75.0,3,51.97
2022-01-17,Store B,West,Furniture,Chair,2500.0,3,1551.87
2023-11-27,Store B,West,Furniture,Desk,3000.0,4,1919.24
2022-11-07,Store A,East,Furniture,Table,1000.0,1,619.73
2023-12-11,Store A,East,Office Supplies,Stapler,60.0,3,40.15
2022-04-11,Store B,West,Electronics,Laptop,5000.0,2,3048.13
2022-04-25,Store C,South,Electronics,Keyboard,400.0,2,261.44
2022-08-22,Store D,Central,Electronics,Keyboard,266.67,2,178.97
2023-03-13,Store A,East,Electronics,Keyboard,400.0,2,240.9
2022-09-26,Store A,East,Furniture,Shelf,900.0,3,604.08
2022-04-11,Store D,Central,Furniture,Chair,1875.0,3,
2023-10-09,Store C,South,Office Supplies,Paper,80.0,4,52.31
2022-11-14,Store A,East,Electronics,Laptop,5000.0,3,3286.63
2023-10-23,Store A,East,Electronics,Monitor,750.0,1,453.77
2023-05-29,Store C,South,Electronics,Monitor,750.0,1,501.2
2023-11-13,Store D,Central,Office Supplies,Stapler,53.33,2,34.83
2023-02-13,Store A,East,Office Supplies,Paper,100.0,2,65.54
2023-08-28,Store B,West,Electronics,Keyboard,100.0,1,65.0
2023-04-24,Store B,West,Furniture,Desk,2250.0,3,1450.19
2023-12-18,Store A,East,Office Supplies,Stapler,60.0,3,41.88
2022-11-21,Store B,West,Electronics,Mouse,150.0,1,96.84
26/12/2022,Store A,East,Furniture,Table,2000.0,4,1304.95
2022-08-15,Store C,South,Electronics,Mouse,225.0,3,152.96
2023-02-27,Store B,West,Furniture,Shelf,1200.0,2,763.15
2023-03-13,  Store D  ,Central,Electronics ,Monitor,1500.0,2,910.29
2022-10-10,Store C,South,Office Supplies,Folder,75.0,2,45.29
2023-09-04,Store D,Central,Office Supplies,Paper,80.0,4,52.45
2022-03-28,Store A,East,Electronics,Keyboard,266.67,2,
2023-11-13,Store B,West,Office Supplies,Paper,66.67,2,45.62
2023-12-11,Store A,East,Furniture,Chair,1666.67,2,1081.89
2022-10-24,Store B,West,Office Supplies,Paper,100.0,5,66.44
2023-03-13,Store A,East,Office Supplies,Paper,75.0,3,46.71
02/05/2022,Store A,East,Office Supplies,Paper,0.0,4,67.37
2023-06-12,Store A,East,Office Supplies,Folder,50.0,2,30.03
25/04/2022,Store D,Central,Electronics,Mouse,300.0,3,
2022-08-29,Store A,East,Office Supplies,Paper,100.0,5,64.26
2022-11-07,Store D,Central,Office Supplies,Pen,40.0,4,27.94
2023-10-02,Store C,South,Furniture,Shelf,600.0,1,
2023-04-24,Store C,South,Electronics,Monitor,1125.0,3,681.63
2023-11-27,Store A,East,Office Supplies,Folder,75.0,2,45.61
2023-10-16,Store C,South,Furniture,Chair,1666.67,2,1148.97
2023-03-20,Store A,East,Office Supplies,Stapler,53.33,2,32.79
2022-03-21,Store D,Central,Furniture,Shelf,960.0,4,
2023-08-07,Store A,East,Electronics,Mouse,300.0,3,204.43
2022-11-14,Store D,Central,Electronics,Mouse,240.0,4,151.02
2022-11-14,Store B,West,Office Supplies,Paper,100.0,4,66.16
2022-04-25,Store B,West,Furniture,Shelf,1200.0,2,766.1
28/08/2023,  Store B  ,West,Furniture ,Table,333.3325,1,216.666125
2023-09-25,Store D,Central,Electronics,Monitor,1500.0,2,
2023-09-04,Store D,Central,Office Supplies,Paper,66.67,2,41.94
31/07/2023,Store B,West,Furniture,Table,2000.0,4,1281.77
2022-12-19,Store D,Central,Furniture,Table,1333.33,2,833.05
2022-08-15,Store D,Central,Office Supplies,Stapler,80.0,3,54.7
2023-07-31,Store D,Central,Electronics,Monitor,750.0,1,502.63
2022-04-25,Store C,South,Furniture,Chair,1250.0,1,832.6
2022-03-07,  Store B  ,West,Electronics ,Keyboard,266.67,2,
2022-03-28,Store A,East,Office Supplies,Paper,100.0,3,69.41
2022-10-31,Store A,East,Electronics,Laptop,4000.0,4,2511.21
2022-05-09,Store B,West,Electronics,Mouse,150.0,1,100.43
2022-06-20,Store A,East,Electronics,Mouse,240.0,4,156.25
2022-01-03,Store C,South,Office Supplies,Stapler,64.0,4,41.33
2022-01-17,Store C,South,Office Supplies,Paper,75.0,3,50.57
2023-06-26,Store B,West,Furniture,Shelf,1200.0,3,721.36
2022-05-30,Store B,West,Furniture,Desk,3000.0,5,1818.75
2022-02-14,Store C,South,Furniture,Chair,2500.0,2,1597.28
08/08/2022,Store C,South,Furniture,Desk,2400.0,4,1661.19
2022-11-21,Store B,West,Office Supplies,Stapler,60.0,3,38.44
2022-10-24,Store C,South,Furniture,Table,1333.33,2,802.11
31/01/2022,Store B,West,Office Supplies,Paper,100.0,3,66.06
2023-12-18,Store D,Central,Furniture,Table,1333.33,2,874.73
2023-03-06,Store C,South,Office Supplies,Pen,37.5,3,
2022-09-05,Store C,South,Office Supplies,Pen,50.0,2,34.09
2022-10-10,Store C,South,Office Supplies,Pen,50.0,5,30.01
2023-08-07,Store A,East,Furniture,Chair,1250.0,1,824.72
2022-11-14,Store C,South,Electronics,Keyboard,400.0,4,259.57
2023-10-02,Store C,South,Office Supplies,Paper,100.0,2,67.43
2023-07-31,Store A,East,Furniture,Shelf,900.0,3,617.41
2022-09-05,Store A,East,Electronics,Mouse,150.0,1,90.17
2023-01-09,Store A,East,Electronics,Mouse,150.0,1,91.51
2022-02-07,Store B,West,Furniture,Desk,3000.0,3,1985.93
2023-09-04,Store C,South,Office Supplies,Paper,75.0,3,45.21
2022-01-10,Store B,West,Office Supplies,Paper,100.0,3,65.96
2023-10-09,Store D,Central,Electronics,Monitor,1500.0,4,930.11
2022-06-27,Store A,East,Electronics,Mouse,200.0,2,135.61
2023-01-23,Store B,West,Electronics,Keyboard,400.0,4,
2022-01-31,Store D,Central,Office Supplies,Pen,50.0,3,34.85
2023-10-30,Store C,South,Furniture,Table,2000.0,5,
2022-04-11,Store B,West,Electronics,Laptop,2500.0,1,1697.24
2023-03-20,Store A,East,Office Supplies,Stapler,53.33,2,36.7
2023-07-31,Store D,Central,Furniture,Desk,2400.0,4,1517.53
2023-01-16,Store B,West,Furniture,Desk,3000.0,3,
2022-04-04,Store A,East,Office Supplies,Pen,50.0,5,30.99
2022-10-17,Store A,East,Office Supplies,Stapler,40.0,1,25.53
2023-03-27,Store C,South,Office Supplies,Pen,50.0,4,33.56
2022-09-12,Store A,East,Electronics,Mouse,150.0,1,90.17
2023-08-21,Store B,West,Office Supplies,Paper,66.67,2,43.15
2023-09-11,Store B,West,Office Supplies,Stapler,80.0,2,48.01
2023-08-28,  Store C  ,South,Electronics ,Laptop,3333.33,2,2318.85
2023-05-08,Store D,Central,Electronics,Monitor,1500.0,3,1006.19
2022-04-18,Store A,East,Furniture,Desk,2000.0,2,1300.61
2022-04-11,Store D,Central,Office Supplies,Folder,0.0,3,35.05
2023-09-18,Store A,East,Furniture,Shelf,1200.0,4,750.43
2022-11-21,Store C,South,Furniture,Table,1500.0,3,989.0
2023-01-23,Store C,South,Electronics,Monitor,1500.0,3,1042.56
2023-05-15,Store B,West,Office Supplies,Pen,50.0,2,30.77
2023-04-24,Store B,West,Office Supplies,Folder,37.5,1,24.89
2022-05-30,Store D,Central,Electronics,Mouse,300.0,3,185.58
2022-07-18,Store C,South,Furniture,Shelf,1200.0,4,757.55
2022-08-08,Store B,West,Office Supplies,Folder,37.5,1,25.29
2022-11-28,Store D,Central,Office Supplies,Pen,40.0,4,25.89
06/11/2023,Store B,West,Office Supplies,Pen,50.0,2,33.72
2022-10-10,Store B,West,Furniture,Table,1000.0,1,601.02
2023-02-20,Store A,East,Furniture,Chair,2000.0,4,1329.62
2023-05-22,Store A,East,Office Supplies,Folder,75.0,3,
2023-02-20,Store B,West,Furniture,Chair,2500.0,5,1694.4
31/07/2023,Store A,East,Electronics,Laptop,5000.0,3,3293.06
2022-08-29,Store C,South,Office Supplies,Stapler,80.0,4,55.96
2022-12-12,Store B,West,Office Supplies,Pen,50.0,4,30.96
2022-08-22,Store B,West,Furniture,Desk,2250.0,3,1366.65
2023-06-05,Store D,Central,Electronics,Laptop,4000.0,4,2478.61
2023-09-11,Store C,South,Furniture,Chair,2500.0,4,1728.79
2022-03-21,Store A,East,Electronics,Keyboard,200.0,1,135.52
12/09/2022,Store C,South,Electronics,Monitor,1500.0,3,999.55
2022-08-29,Store A,East,Office Supplies,Folder,75.0,2,45.97
2022-04-04,Store D,Central,Electronics,Keyboard,200.0,1,134.67
2023-01-09,Store C,South,Office Supplies,Folder,50.0,2,33.49
2023-04-17,Store D,Central,Electronics,Mouse,300.0,5,
2022-01-24,Store A,East,Electronics,Keyboard,320.0,4,221.88
2022-01-03,Store B,West,Office Supplies,Pen,33.33,2,20.74
2022-10-31,Store B,West,Office Supplies,Paper,66.67,2,40.83
2022-05-16,Store B,West,Furniture,Table,1500.0,3,929.38
2022-02-28,Store C,South,Office Supplies,Paper,66.67,2,40.41
2022-08-08,Store C,South,Electronics,Laptop,5000.0,3,3014.87
2022-07-04,Store A,East,Electronics,Laptop,5000.0,5,3158.14
2022-01-10,Store B,West,Electronics,Keyboard,400.0,5,274.85
2022-11-07,Store D,Central,Office Supplies,Folder,50.0,2,31.33
06/06/2022,Store B,West,Office Supplies,Pen,40.0,4,25.36
2023-09-25,Store A,East,Furniture,Table,2000.0,5,1365.71
2023-03-06,Store D,Central,Electronics,Monitor,1500.0,2,959.85
2023-02-06,Store B,West,Electronics,Keyboard,400.0,5,253.78
2023-01-16,Store D,Central,Furniture,Table,1333.33,2,820.34
27/03/2023,Store A,East,Furniture,Chair,2500.0,5,1745.61
2022-07-11,Store C,South,Office Supplies,Paper,100.0,5,66.8
2022-06-20,Store B,West,Electronics,Keyboard,200.0,1,139.95
2023-11-13,  Store B  ,West,Furniture ,Chair,2500.0,5,1677.75
2023-03-20,Store D,Central,Office Supplies,Stapler,53.33,2,34.81
2022-06-13,Store A,East,Furniture,Desk,2250.0,3,1456.07
2023-03-06,Store B,West,Electronics,Monitor,1500.0,3,970.28
2023-05-08,Store C,South,Electronics,Monitor,1500.0,4,981.85
2022-05-02,Store B,West,Office Supplies,Paper,50.0,1,30.83
2023-01-30,Store B,West,Electronics,Laptop,5000.0,2,
2022-01-10,Store C,South,Furniture,Table,1000.0,1,695.0
2022-05-23,Store C,South,Office Supplies,Stapler,80.0,2,48.62
2022-12-05,  Store C  ,South,Electronics ,Keyboard,266.67,2,166.31
2022-10-03,Store D,Central,Electronics,Laptop,5000.0,2,3452.44
2022-07-11,Store A,East,Electronics,Mouse,200.0,2,125.59
2023-03-13,Store D,Central,Office Supplies,Paper,75.0,3,47.96
2022-04-11,Store D,Central,Office Supplies,Stapler,80.0,2,53.5
2022-07-04,Store D,Central,Electronics,Laptop,5000.0,2,3305.09
2022-10-03,Store A,East,Office Supplies,Pen,50.0,4,30.54
2022-06-13,Store B,West,Electronics,Keyboard,200.0,1,121.61
2022-03-21,Store A,East,Electronics,Mouse,300.0,4,202.57
2023-12-04,Store C,South,Furniture,Chair,2500.0,4,1697.06
2023-07-03,Store C,South,Furniture,Shelf,600.0,1,410.1
2023-08-14,Store C,South,Office Supplies,Paper,75.0,3,46.22
2023-08-21,Store B,West,Furniture,Desk,3000.0,2,1804.01
2022-07-18,Store B,West,Electronics,Monitor,1500.0,2,953.98
2023-02-27,Store D,Central,Office Supplies,Stapler,80.0,4,53.27
2023-04-17,Store D,Central,Furniture,Desk,2400.0,4,1519.03
2023-06-19,  Store A  ,East,Office Supplies ,Stapler,64.0,4,
2022-02-07,Store B,West,Electronics,Laptop,2500.0,1,1565.18
2022-02-14,Store B,West,Furniture,Shelf,800.0,2,523.44
2023-11-20,Store B,West,Electronics,Keyboard,320.0,4,202.19
17/01/2022,Store D,Central,Furniture,Table,0.0,5,1361.27
2023-10-02,Store D,Central,Electronics,Mouse,240.0,4,151.49
2022-06-20,Store D,Central,Electronics,Laptop,5000.0,5,3250.38
2022-08-01,Store C,South,Electronics,Monitor,1200.0,4,740.84
2023-05-01,Store D,Central,Electronics,Keyboard,400.0,5,279.32
2022-10-24,Store D,Central,Office Supplies,Folder,75.0,5,49.95
2022-03-28,Store B,West,Office Supplies,Folder,60.0,4,39.68
2023-01-02,Store C,South,Office Supplies,Pen,50.0,4,30.52
21/02/2022,Store D,Central,Furniture,Table,1500.0,3,982.99
2022-01-31,Store C,South,Furniture,Shelf,600.0,1,
2022-07-18,Store D,Central,Electronics,Laptop,4000.0,4,2642.64
2023-03-06,Store D,Central,Electronics,Mouse,240.0,4,155.1
2022-11-14,Store B,West,Furniture,Shelf,960.0,4,604.05
2022-04-11,Store B,West,Electronics,Monitor,1125.0,3,719.72
05/06/2023,Store D,Central,Electronics,Mouse,225.0,3,148.71
2023-05-15,Store D,Central,Furniture,Table,2000.0,4,
2023-08-14,Store B,West,Furniture,Desk,3000.0,4,
2023-08-21,Store A,East,Office Supplies,Pen,50.0,2,31.88
2022-10-31,Store A,East,Furniture,Shelf,1200.0,3,757.78
2023-03-13,Store B,West,Office Supplies,Folder,75.0,2,48.57
2022-09-05,Store C,South,Furniture,Table,2000.0,2,1230.64
2023-07-03,Store D,Central,Furniture,Desk,3000.0,5,1972.61
2022-05-23,Store C,South,Furniture,Desk,2250.0,3,1484.07
2022-09-19,Store A,East,Electronics,Mouse,200.0,2,127.53
2023-09-11,Store B,West,Furniture,Shelf,1200.0,5,816.12
2023-05-29,Store A,East,Furniture,Desk,3000.0,2,1874.34
2023-11-13,Store D,Central,Electronics,Laptop,4000.0,4,2623.39
2022-09-12,  Store A  ,East,Electronics ,Laptop,3750.0,3,2618.84
2023-10-16,Store D,Central,Office Supplies,Pen,40.0,4,26.69
2023-05-08,Store D,Central,Office Supplies,Folder,37.5,1,25.98
2023-07-24,Store C,South,Office Supplies,Paper,100.0,2,69.12
2022-06-27,Store D,Central,Office Supplies,Stapler,64.0,4,40.67
2023-01-16,Store A,East,Office Supplies,Folder,75.0,3,48.01
2022-07-11,Store D,Central,Furniture,Chair,2500.0,0,
2022-06-20,Store A,East,Electronics,Laptop,3333.33,2,2034.47
2022-09-26,Store A,East,Electronics,Monitor,750.0,1,491.49
2023-01-30,Store D,Central,Office Supplies,Paper,100.0,4,62.07
2022-01-17,Store B,West,Office Supplies,Stapler,53.33,2,35.42
2023-10-23,Store D,Central,Furniture,Chair,1875.0,3,1299.72
2023-10-09,Store B,West,Office Supplies,Folder,37.5,1,22.73
2023-10-30,Store A,East,Electronics,Keyboard,320.0,4,192.62
2023-03-27,Store C,South,Furniture,Table,1600.0,4,
2023-05-15,Store B,West,Office Supplies,Paper,66.67,2,42.22
2023-10-23,Store D,Central,Electronics,Monitor,1500.0,4,1025.79
2023-12-04,  Store C  ,South,Office Supplies ,Pen,37.5,3,24.16
2022-09-12,Store D,Central,Furniture,Chair,2500.0,4,
2022-11-07,Store D,Central,Electronics,Laptop,3333.33,2,2032.39
2023-11-20,Store A,East,Electronics,Keyboard,300.0,3,200.53
2023-05-29,Store C,South,Office Supplies,Pen,50.0,3,30.01
2022-03-07,Store C,South,Furniture,Shelf,900.0,3,591.94
2023-04-24,  Store B  ,West,Electronics ,Keyboard,266.67,2,
2022-06-13,Store D,Central,Electronics,Laptop,5000.0,3,3278.03
2023-12-04,Store B,West,Office Supplies,Stapler,60.0,3,38.08
2023-02-06,Store D,Central,Electronics,Keyboard,266.67,2,178.36
2023-11-13,Store B,West,Electronics,Mouse,300.0,4,196.6
2023-03-06,Store C,South,Electronics,Mouse,225.0,3,157.01
2022-01-31,Store B,West,Electronics,Laptop,5000.0,5,3330.33
2023-01-23,Store A,East,Office Supplies,Pen,50.0,2,33.8
2022-12-12,Store B,West,Electronics,Mouse,240.0,4,166.7
2023-05-22,Store B,West,Furniture,Shelf,960.0,4,616.65
2023-10-30,Store B,West,Electronics,Monitor,750.0,1,496.84
2023-06-19,Store A,East,Office Supplies,Pen,25.0,1,16.38
2023-03-13,Store B,West,Electronics,Mouse,300.0,2,190.33
2022-08-29,Store A,East,Furniture,Shelf,600.0,1,396.61
2022-02-14,  Store A  ,East,Electronics ,Laptop,3750.0,3,2490.65
2023-11-13,Store B,West,Furniture,Shelf,800.0,2,522.29
16/10/2023,Store C,South,Office Supplies,Pen,25.0,1,17.38
2023-02-20,Store D,Central,Office Supplies,Paper,75.0,3,45.1
2023-02-27,Store D,Central,Office Supplies,Folder,37.5,1,24.53
2023-02-20,Store A,East,Office Supplies,Pen,40.0,4,25.97
2022-12-19,Store A,East,Furniture,Chair,1666.67,2,
2023-09-11,Store B,West,Electronics,Monitor,1000.0,2,663.49
2022-01-17,Store D,Central,Office Supplies,Paper,100.0,3,63.66
2022-11-14,Store C,South,Furniture,Chair,1250.0,1,835.47
2022-04-11,Store C,South,Electronics,Mouse,225.0,3,141.89
2022-10-03,Store A,East,Electronics,Monitor,1500.0,5,967.25
2022-05-02,Store C,South,Electronics,Keyboard,0.0,4,216.25
2023-02-20,Store A,East,Office Supplies,Folder,75.0,5,46.96
2022-11-07,Store C,South,Electronics,Keyboard,266.67,2,185.42
2023-09-18,Store D,Central,Office Supplies,Stapler,60.0,3,41.86
2023-02-06,Store A,East,Furniture,Desk,3000.0,2,1965.17
15/05/2023,Store A,East,Office Supplies,Pen,40.0,4,25.96
2022-12-12,Store A,East,Electronics,Mouse,300.0,5,
2023-08-14,Store D,Central,Furniture,Shelf,800.0,2,558.03
2022-06-13,Store A,East,Office Supplies,Paper,100.0,4,63.03
2022-04-25,Store B,West,Furniture,Desk,1500.0,1,935.08
2022-04-18,Store B,West,Electronics,Monitor,750.0,1,516.09
2023-08-07,Store A,East,Furniture,Chair,2500.0,3,1655.56
2023-05-15,Store D,Central,Office Supplies,Folder,60.0,4,37.43
2022-07-18,Store C,South,Furniture,Desk,2400.0,4,1667.53
2022-05-30,Store C,South,Furniture,Desk,3000.0,5,1948.33
2023-02-27,Store C,South,Electronics,Laptop,5000.0,4,3448.85
2023-04-24,Store B,West,Office Supplies,Folder,75.0,2,45.28
2022-04-11,Store D,Central,Office Supplies,Pen,50.0,4,33.35
2022-11-07,  Store A  ,East,Office Supplies ,Stapler,80.0,5,54.37
28/08/2023,Store C,South,Furniture,Chair,2500.0,3,1646.86
2022-11-28,Store A,East,Electronics,Laptop,5000.0,4,3154.0
2022-03-14,Store D,Central,Electronics,Keyboard,266.67,2,173.31
2023-03-27,Store B,West,Electronics,Monitor,1200.0,4,830.34
2023-07-10,Store A,East,Furniture,Table,2000.0,5,1385.25
2023-09-04,Store B,West,Office Supplies,Pen,37.5,3,24.87
2022-01-31,Store D,Central,Office Supplies,Stapler,40.0,1,24.98
2023-05-01,Store A,East,Electronics,Keyboard,200.0,1,130.01
2022-08-22,Store C,South,Electronics,Monitor,1200.0,4,751.2
2022-04-04,Store B,West,Electronics,Laptop,5000.0,4,3107.9
2022-12-26,Store A,East,Electronics,Laptop,5000.0,5,3386.84
2023-05-29,Store D,Central,Electronics,Monitor,1000.0,2,668.92
2023-02-06,Store B,West,Furniture,Shelf,800.0,2,489.26
14/02/2022,Store B,West,Electronics,Laptop,2500.0,1,1585.19
29/08/2022,Store C,South,Furniture,Desk,3000.0,3,1829.57
2023-09-25,Store D,Central,Furniture,Shelf,600.0,1,419.24
2023-02-20,Store A,East,Furniture,Desk,2250.0,3,1542.21
2022-12-26,Store C,South,Furniture,Desk,3000.0,4,1880.97
2023-05-15,Store D,Central,Office Supplies,Folder,75.0,4,
2023-11-13,Store D,Central,Office Supplies,Paper,100.0,2,67.19
2022-05-02,Store B,West,Furniture,Desk,2250.0,3,1387.67
2023-09-11,Store D,Central,Office Supplies,Paper,100.0,2,64.31
2022-05-02,Store B,West,Office Supplies,Stapler,80.0,5,52.83
2022-07-11,  Store B  ,West,Office Supplies ,Folder,75.0,3,49.75
2023-02-20,Store D,Central,Office Supplies,Stapler,53.33,2,34.01
2023-05-22,Store C,South,Electronics,Laptop,3750.0,3,2557.59
2022-07-11,Store D,Central,Furniture,Table,0.0,4,1079.87
2023-04-03,Store C,South,Office Supplies,Pen,50.0,4,31.69
09/10/2023,Store A,East,Office Supplies,Folder,75.0,4,
2023-08-28,Store A,East,Furniture,Shelf,960.0,4,586.98
2023-03-27,Store D,Central,Electronics,Mouse,240.0,4,158.48
2023-02-13,Store D,Central,Office Supplies,Pen,50.0,4,33.91
2022-01-24,Store D,Central,Electronics,Mouse,240.0,4,145.64
2023-12-25,Store A,East,Electronics,Mouse,300.0,2,180.58
2023-09-25,Store D,Central,Furniture,Desk,3000.0,4,1833.39
2022-01-10,Store C,South,Furniture,Chair,1666.67,2,1048.18
2022-05-09,  Store C  ,South,Furniture ,Desk,3000.0,2,2031.7
2022-03-28,Store D,Central,Office Supplies,Paper,100.0,4,66.47
2023-11-13,Store A,East,Electronics,Monitor,750.0,1,490.67
2022-07-25,Store D,Central,Office Supplies,Pen,50.0,3,31.59
2023-05-08,Store D,Central,Electronics,Keyboard,400.0,3,246.77
2023-03-20,Store B,West,Office Supplies,Paper,100.0,4,64.95
2022-11-07,Store A,East,Office Supplies,Stapler,80.0,3,49.21
2022-12-05,Store B,West,Electronics,Laptop,3750.0,3,
2022-12-26,Store D,Central,Office Supplies,Paper,100.0,4,64.51
2022-04-11,Store A,East,Electronics,Monitor,750.0,1,515.62
2022-12-26,Store B,West,Office Supplies,Folder,75.0,2,45.31
2022-08-22,Store B,West,Furniture,Chair,2500.0,5,1707.22
2022-12-26,Store C,South,Electronics,Monitor,750.0,1,491.28
2022-07-25,Store A,East,Furniture,Desk,3000.0,4,2020.77
12/06/2023,Store D,Central,Electronics,Mouse,150.0,1,92.15
11/09/2023,Store A,East,Furniture,Chair,2500.0,5,1517.6
2023-11-20,Store D,Central,Furniture,Shelf,1200.0,3,819.56
2022-07-25,Store C,South,Office Supplies,Stapler,40.0,1,27.7
2022-05-23,Store A,East,Electronics,Keyboard,300.0,3,195.31
2022-01-24,Store A,East,Electronics,Keyboard,320.0,4,200.19
2022-04-11,Store C,South,Office Supplies,Folder,50.0,2,
2023-04-03,Store C,South,Electronics,Monitor,750.0,1,495.48
2022-05-16,Store B,West,Electronics,Monitor,1500.0,3,944.82
2023-01-30,Store C,South,Furniture,Chair,2500.0,3,1564.67
2023-04-17,Store C,South,Office Supplies,Paper,100.0,5,66.97
2023-09-11,  Store A  ,East,Electronics ,Monitor,1500.0,5,936.25
2022-07-25,Store D,Central,Office Supplies,Paper,100.0,3,67.58
2022-06-13,Store C,South,Furniture,Shelf,960.0,4,601.11
2022-04-04,Store B,West,Electronics,Monitor,1500.0,5,1012.64
2022-07-18,Store A,East,Furniture,Table,1500.0,3,995.29
2022-12-19,Store D,Central,Office Supplies,Stapler,80.0,5,48.61
2022-04-25,Store D,Central,Furniture,Shelf,1200.0,3,837.31
2023-07-24,Store D,Central,Electronics,Monitor,1500.0,3,1011.38
2022-03-21,Store A,East,Furniture,Table,2000.0,2,1335.94
2022-12-12,Store B,West,Office Supplies,Paper,100.0,2,66.82
2022-09-26,Store D,Central,Electronics,Monitor,1500.0,5,952.73
2022-10-03,Store A,East,Electronics,Keyboard,200.0,1,130.63
2022-03-14,Store B,West,Furniture,Chair,2500.0,3,1710.82
15/05/2023,Store A,East,Furniture,Table,1333.33,2,885.56
2022-04-25,Store A,East,Furniture,Table,2000.0,2,1376.29
2023-07-10,Store C,South,Furniture,Table,1600.0,4,1028.22
2023-10-30,Store A,East,Electronics,Monitor,1500.0,5,1006.59
2022-01-24,Store C,South,Furniture,Shelf,600.0,1,406.82
2023-01-30,Store C,South,Furniture,Chair,2000.0,4,1375.38
2023-08-28,Store D,Central,Electronics,Mouse,150.0,1,96.25
2022-09-12,Store C,South,Furniture,Desk,2000.0,2,1295.71
2022-02-07,Store A,East,Electronics,Laptop,2500.0,1,1590.57
2023-07-10,Store D,Central,Office Supplies,Stapler,80.0,2,55.17
2022-08-29,Store B,West,Furniture,Chair,2500.0,4,1709.92
2023-04-24,Store D,Central,Office Supplies,Stapler,64.0,4,43.69
2022-08-29,Store B,West,Furniture,Shelf,600.0,1,370.09
2022-05-23,Store D,Central,Furniture,Table,2000.0,3,1332.06
2023-03-27,Store D,Central,Office Supplies,Folder,50.0,2,32.61
2023-05-15,Store A,East,Office Supplies,Pen,37.5,3,24.19
2023-01-09,Store C,South,Electronics,Mouse,200.0,2,121.64
2023-11-13,Store A,East,Office Supplies,Stapler,64.0,4,39.12
2022-08-22,Store A,East,Furniture,Table,2000.0,4,1212.95
2023-11-13,Store D,Central,Office Supplies,Pen,40.0,4,26.08
2022-04-11,  Store B  ,West,Furniture ,Desk,3000.0,2,1901.99
2023-07-24,Store B,West,Office Supplies,Stapler,80.0,0,48.77
2023-04-17,Store C,South,Electronics,Laptop,5000.0,5,3182.43
2022-09-26,Store A,East,Furniture,Chair,1250.0,1,831.89
2022-02-28,Store C,South,Electronics,Laptop,5000.0,2,
2023-08-21,Store B,West,Office Supplies,Folder,37.5,1,23.65
2023-09-11,Store D,Central,Furniture,Table,1000.0,1,641.63
2022-06-13,Store D,Central,Furniture,Chair,2500.0,2,1729.84
2022-04-25,Store D,Central,Furniture,Chair,2500.0,4,1587.61
2023-08-28,Store A,East,Electronics,Keyboard,400.0,3,273.36
23/05/2022,Store A,East,Electronics,Monitor,1500.0,3,971.99
2023-12-04,Store C,South,Office Supplies,Stapler,53.33,2,34.11
2023-05-22,Store B,West,Office Supplies,Folder,75.0,3,48.69
2022-04-18,Store C,South,Electronics,Monitor,1500.0,3,927.28
2022-08-08,Store C,South,Office Supplies,Pen,50.0,5,31.98
2023-07-03,Store B,West,Furniture,Shelf,1200.0,4,722.14
2023-01-30,Store A,East,Electronics,Mouse,300.0,3,191.09
2022-04-25,Store D,Central,Electronics,Laptop,5000.0,3,3136.66
2023-08-14,Store D,Central,Electronics,Monitor,1500.0,2,993.25
2022-10-03,Store A,East,Furniture,Desk,3000.0,5,1986.88
2023-07-24,Store B,West,Furniture,Desk,3000.0,2,1956.92
2022-05-02,Store D,Central,Office Supplies,Paper,50.0,1,33.44
2022-04-18,Store B,West,Office Supplies,Folder,56.25,3,36.95
2022-09-05,Store C,South,Office Supplies,Folder,75.0,4,51.06
26/06/2023,Store C,South,Furniture,Chair,2000.0,4,1247.77
2022-07-11,Store C,South,Office Supplies,Pen,33.33,2,
2023-11-13,Store B,West,Electronics,Keyboard,400.0,4,246.53
2023-06-12,Store B,West,Furniture,Table,1600.0,4,1061.3
2023-04-10,Store A,East,Electronics,Laptop,3750.0,3,
2022-12-19,Store B,West,Furniture,Desk,3000.0,3,1815.44
2023-05-22,Store B,West,Furniture,Chair,2500.0,4,
2022-02-07,Store A,East,Furniture,Table,2000.0,2,
2022-03-28,Store A,East,Office Supplies,Paper,66.67,2,
2022-09-12,Store C,South,Electronics,Mouse,240.0,4,161.57
2022-10-03,  Store B  ,West,Furniture ,Chair,2500.0,4,1675.89
